fec_vta,suc_vta,or_vta,stat_vta,cve_esp,clas_car,stat_reg,cve_gra,cve_serv,tip_com,par_dat,emi_stat,cor_sc,per_int,ser_id,zon_vta,vta_id,bol_vta,fi_vta,var_ord,fec_ord,cve_ord_dte,cve_vta_ord,imp_ant,diniper,digitover,gcioid,fec_arb
2024-10-28,3328,13325653308,1,80918,V,1,0,0,11,753609,0,3,2,0,7,184,3,1,0.00,1901-01-01 00:00:00,00848014  ,6080,502.00,2024-11-05 15:46:00,1,1,2024-11-21 03:16:03.455857000
2024-10-28,2895,20523992875,1,190876,V,1,0,0,11,1742864,0,3,3,0,2,184,3,0,0.00,1901-01-01 00:00:00,00996010  ,4992,222.00,2024-11-04 18:51:00,2,1,2024-11-21 03:16:03.455857000
2024-10-15,9827,11371209807,1,87091,V,1,0,0,11,913141,0,4,7,0,43,184,3,-3,0.00,1901-01-01 00:00:00,1133172   ,2135,277.00,2024-10-26 10:51:00,9,51,2024-11-21 03:16:03.455857000
2024-10-13,3195,20860683175,1,150741,V,1,0,0,10,1319821,0,5,5,0,68,184,3,0,0.00,1901-01-01 00:00:00,00955545  ,2963,370.00,2024-10-20 13:03:00,6,1,2024-11-21 03:16:03.455857000
2024-10-26,3564,15091523544,1,122773,V,1,0,0,11,1166742,0,0,3,0,83,291,3,0,0.00,1901-01-01 00:00:00,00957901  ,6144,294.00,2024-11-02 00:00:00,1,1,2024-11-21 03:16:03.455857000
2024-10-27,2837,9885382817,1,89911,V,1,0,0,11,918925,0,2,2,0,56,184,3,0,0.00,1901-01-01 00:00:00,00846618  ,4319,217.00,2024-11-08 18:37:00,4,1,2024-11-21 03:16:03.455857000
2024-10-26,3140,8178943120,1,60280,V,1,0,0,11,538936,0,2,3,0,2,184,3,-1,0.00,1901-01-01 00:00:00,1127736   ,719,203.00,2024-11-07 19:31:00,1,1,2024-11-21 03:16:03.455857000
2024-10-15,3483,20502183463,1,138090,V,1,0,0,11,1807825,0,0,0,0,48,291,3,0,0.00,1901-01-01 00:00:00,507138    ,5323,499.00,2024-10-22 00:00:00,1,1,2024-11-21 03:16:03.455857000
2024-10-25,2992,16463312972,1,114019,V,1,0,0,11,1190784,0,3,4,0,48,184,3,-1,0.00,1901-01-01 00:00:00,1111229   ,3575,334.00,2024-11-02 17:13:00,1,1,2024-11-21 03:16:03.455857000
2024-10-30,3470,9721253450,1,54198,V,1,0,0,11,782464,0,2,3,0,9,184,3,-1,0.00,1901-01-01 00:00:00,98399     ,1795,168.00,2024-11-09 12:56:00,7,1,2024-11-21 03:16:03.455857000
2024-10-25,3461,165233441,1,22955,V,0,0,0,11,22955,0,0,102,0,0,184,3,0,18972.00,1901-01-01 00:00:00,999999    ,0,186.00,2024-11-04 18:32:00,4,1,2024-11-21 03:16:03.455857000
2024-10-28,2950,19843062930,1,94718,V,1,0,0,11,1662956,0,2,2,0,70,184,3,0,0.00,1901-01-01 00:00:00,1122889   ,1358,230.00,2024-11-09 12:10:00,1,1,2024-11-21 03:16:03.455857000
2024-10-18,2798,13142992778,1,1044154,V,0,0,0,11,1044154,0,0,0,0,0,291,3,0,21984.00,1901-01-01 00:00:00,999999    ,0,229.00,2024-10-30 19:41:00,1,1,2024-11-21 03:16:03.455857000
2024-10-28,2801,5899312781,1,83379,V,1,0,0,10,554052,0,3,2,0,12,184,3,1,0.00,1901-01-01 00:00:00,1015439   ,2910,187.00,2024-11-04 16:50:00,1,1,2024-11-21 03:16:03.455857000
2024-10-22,2788,1070212768,1,30766,V,1,0,0,10,140967,0,3,3,0,112,184,3,0,0.00,1901-01-01 00:00:00,1088992   ,5371,313.00,2024-11-04 20:29:00,4,1,2024-11-21 03:16:03.455857000
2024-10-27,3289,16509623269,1,62209,V,1,0,0,11,812552,0,3,3,0,9,184,3,0,0.00,1901-01-01 00:00:00,1099107   ,4295,212.00,2024-11-03 14:37:00,1,1,2024-11-21 03:16:03.455857000
2024-10-27,3564,15092313544,1,122484,V,1,0,0,11,1166863,0,3,2,0,39,184,3,1,0.00,1901-01-01 00:00:00,00823105  ,1272,253.00,2024-11-03 17:11:00,2,1,2024-11-21 03:16:03.455857000
2024-10-28,2992,16465332972,1,1191070,V,0,0,0,11,1191070,0,0,26,0,0,184,3,0,8242.00,1901-01-01 00:00:00,999999    ,0,317.00,2024-11-04 10:53:00,6,1,2024-11-21 03:16:03.455857000
2024-10-29,2895,20524742875,1,90461,V,1,0,0,11,1742987,0,2,3,0,58,184,3,-1,0.00,1901-01-01 00:00:00,00957601  ,5036,253.00,2024-11-09 13:57:00,4,1,2024-11-21 03:16:03.455857000
2024-10-22,3328,13322583308,1,91499,V,1,0,0,10,753096,0,3,3,0,52,184,3,0,0.00,1901-01-01 00:00:00,00834701  ,2051,320.00,2024-11-02 17:50:00,9,1,2024-11-21 03:16:03.455857000
2024-10-29,3496,14238433476,1,102723,V,1,0,0,11,1245675,0,2,3,0,150,184,3,-1,0.00,1901-01-01 00:00:00,00927407  ,5027,265.00,2024-11-09 13:00:00,1,51,2024-11-21 03:16:03.455857000
2024-10-16,9723,1296899703,1,162715,V,0,0,0,11,162715,0,0,102,0,0,184,3,0,14178.00,1901-01-01 00:00:00,999999    ,0,139.00,2024-10-26 17:55:00,8,1,2024-11-21 03:16:03.455857000
2024-10-10,9960,750019940,1,108108,V,0,0,0,11,108108,0,0,48,0,0,184,3,0,14352.00,1901-01-01 00:00:00,999999    ,0,299.00,2024-10-21 19:26:00,9,1,2024-11-21 03:16:03.455857000
2024-10-10,9751,773319731,1,105980,V,0,0,0,11,105980,0,0,0,0,0,291,3,0,21792.00,1901-01-01 00:00:00,999999    ,0,227.00,2024-10-22 11:54:00,8,1,2024-11-21 03:16:03.455857000
2024-10-28,3632,18811843612,1,188292,V,1,0,0,10,1748332,0,2,3,0,65,184,3,-1,0.00,1901-01-01 00:00:00,00922204  ,3150,524.00,2024-11-10 18:44:00,7,1,2024-11-21 03:16:03.455857000
2024-10-28,3632,18811843612,1,188292,V,1,0,0,10,1748332,0,2,3,0,65,184,3,-1,0.00,1901-01-01 00:00:00,00922204  ,3150,524.00,2024-11-10 18:44:00,7,1,2024-11-21 03:16:03.455857000
2024-10-20,3056,9542193036,1,81766,V,1,0,0,11,794790,0,4,4,0,9,184,1,0,0.00,1901-01-01 00:00:00,00848018  ,2982,364.00,2024-10-27 18:23:00,8,1,2024-11-21 03:16:03.455857000
2024-10-27,3441,18155243421,1,144068,V,1,0,0,11,1353145,0,2,4,0,5,184,3,-2,0.00,1901-01-01 00:00:00,00980800  ,1741,178.00,2024-11-09 11:23:00,5,1,2024-11-21 03:16:03.455857000
2024-10-22,3360,14312553340,1,116989,V,1,0,0,11,1276493,0,3,3,0,9,184,3,0,0.00,1901-01-01 00:00:00,1097509   ,1611,292.00,2024-10-31 15:34:00,9,1,2024-11-21 03:16:03.455857000
2024-10-27,3441,18155843421,1,170924,V,1,0,0,11,1353259,0,2,3,0,65,184,3,-1,0.00,1901-01-01 00:00:00,335725    ,7220,220.00,2024-11-08 16:23:00,7,1,2024-11-21 03:16:03.455857000
2024-10-26,3305,12519313285,1,107019,V,1,0,0,11,1021091,0,2,4,0,19,184,3,-2,0.00,1901-01-01 00:00:00,366851    ,2495,354.00,2024-11-07 14:23:00,4,1,2024-11-21 03:16:03.455857000
2024-10-30,3632,18815263612,1,188337,V,1,0,0,10,1748800,0,2,3,0,49,184,3,-1,0.00,1901-01-01 00:00:00,00922507  ,670,522.00,2024-11-10 20:24:00,6,1,2024-11-21 03:16:03.455857000
2024-10-30,3632,18815263612,1,188337,V,1,0,0,10,1748800,0,2,3,0,49,184,3,-1,0.00,1901-01-01 00:00:00,00922507  ,670,522.00,2024-11-10 20:24:00,6,1,2024-11-21 03:16:03.455857000
2024-10-26,3461,165493441,1,22988,V,0,0,0,11,22988,0,0,52,0,0,184,3,0,15184.00,1901-01-01 00:00:00,999999    ,0,292.00,2024-11-02 16:24:00,7,1,2024-11-21 03:16:03.455857000
2024-10-27,3548,3053693528,1,324040,V,0,0,0,11,324040,0,0,52,0,0,184,3,0,16432.00,1901-01-01 00:00:00,999999    ,0,316.00,2024-11-15 09:42:00,6,1,2024-11-21 03:16:03.455857000
2024-10-27,2800,959242780,1,12076,V,1,0,0,11,127906,0,3,3,0,106,184,3,0,0.00,1901-01-01 00:00:00,1146715   ,15,359.00,2024-11-03 18:56:00,6,1,2024-11-21 03:16:03.455857000
2024-10-21,2921,17690042901,1,151330,V,1,0,0,10,1474414,0,3,4,0,65,184,3,-1,0.00,1901-01-01 00:00:00,1110870   ,1323,374.00,2024-11-03 11:19:00,1,1,2024-11-21 03:16:03.455857000
2024-10-27,3496,14236353476,1,112314,V,1,0,0,11,1245339,0,2,3,0,2,184,3,-1,0.00,1901-01-01 00:00:00,00995208  ,5984,344.00,2024-11-09 12:43:00,3,1,2024-11-21 03:16:03.455857000
2024-10-21,3441,18148453421,1,1352125,V,0,0,0,11,1352125,0,0,128,0,0,184,3,0,21888.00,1901-01-01 00:00:00,999999    ,0,171.00,2024-11-03 15:39:00,8,1,2024-11-21 03:16:03.455857000
2024-10-27,3483,20516893463,1,157136,V,1,0,0,11,1809954,0,2,4,0,33,184,3,-2,0.00,1901-01-01 00:00:00,530040    ,3004,200.00,2024-11-07 12:47:00,9,1,2024-11-21 03:16:03.455857000
2024-10-27,3305,12520073285,1,117514,V,1,0,0,10,1021203,0,2,2,0,19,184,3,0,0.00,1901-01-01 00:00:00,366851    ,502,334.00,2024-11-09 13:38:00,9,1,2024-11-21 03:16:03.455857000
2024-10-26,3459,226913439,1,38426,V,1,0,0,11,38426,0,2,1,0,3,184,3,1,0.00,1901-01-01 00:00:00,967926    ,2317,301.00,2024-11-08 13:00:00,2,1,2024-11-21 03:16:03.455857000
2024-10-27,3151,795253131,1,106992,V,0,0,0,11,106992,0,0,48,0,0,184,3,0,16224.00,1901-01-01 00:00:00,999999    ,0,338.00,2024-11-03 16:30:00,3,1,2024-11-21 03:16:03.455857000
2024-10-26,3085,20953863065,1,49173,V,1,0,0,11,1861147,0,3,3,0,23,184,3,0,0.00,1901-01-01 00:00:00,00853408  ,833,187.00,2024-11-02 16:31:00,6,1,2024-11-21 03:16:03.455857000
2024-10-27,3548,3053803528,1,324063,V,1,0,0,11,324063,0,3,3,0,45,184,3,0,0.00,1901-01-01 00:00:00,00964105  ,7567,558.00,2024-11-03 18:35:00,5,51,2024-11-21 03:16:03.455857000
2024-10-22,2798,13145672778,1,99978,V,1,0,0,11,1044671,0,3,3,0,28,184,3,0,0.00,1901-01-01 00:00:00,288570    ,2550,277.00,2024-11-03 15:58:00,6,51,2024-11-21 03:16:03.455857000
2024-10-26,3183,4101503163,1,52628,V,1,0,0,11,444007,0,3,4,0,8,184,3,-1,0.00,1901-01-01 00:00:00,59473     ,1502,823.00,2024-11-03 17:48:00,7,9,2024-11-21 03:16:03.455857000
2024-10-27,3166,5625663146,1,41897,V,1,0,0,11,592099,0,3,4,0,54,184,3,-1,0.00,1901-01-01 00:00:00,1122968   ,1651,192.00,2024-11-04 12:23:00,1,9,2024-11-21 03:16:03.455857000
2024-10-28,3289,16510523269,1,74675,V,1,0,0,10,812684,0,2,1,0,18,184,3,1,0.00,1901-01-01 00:00:00,941376    ,4356,188.00,2024-11-10 18:44:00,6,1,2024-11-21 03:16:03.455857000
2024-10-27,2801,5898792781,1,553972,V,0,0,0,11,553972,0,0,154,0,0,184,3,0,24948.00,1901-01-01 00:00:00,999999    ,0,162.00,2024-11-03 17:04:00,1,1,2024-11-21 03:16:03.455857000
2024-10-28,3151,795713131,1,13240,V,1,0,0,10,107077,0,3,3,0,40,184,3,0,0.00,1901-01-01 00:00:00,1157811   ,1149,447.00,2024-11-04 17:08:00,8,1,2024-11-21 03:16:03.455857000
2024-10-27,3164,5702643144,1,632068,V,0,0,0,11,632068,0,0,96,0,0,184,3,0,18336.00,1901-01-01 00:00:00,999999    ,0,191.00,2024-11-03 13:22:00,3,1,2024-11-21 03:16:03.455857000
2024-10-26,3459,227173439,1,38481,V,0,0,0,11,38481,0,0,96,0,0,184,3,0,26208.00,1901-01-01 00:00:00,999999    ,0,273.00,2024-11-03 19:52:00,3,1,2024-11-21 03:16:03.455857000
2024-10-27,2812,2902052792,1,322292,V,0,0,0,11,322292,0,0,154,0,0,184,3,0,24948.00,1901-01-01 00:00:00,999999    ,0,162.00,2024-11-08 13:02:00,4,1,2024-11-21 03:16:03.455857000
2024-10-26,3632,18809003612,1,1747887,V,0,0,0,11,1747887,0,0,52,0,0,400,3,0,20124.00,1901-01-01 00:00:00,999999    ,0,387.00,2024-11-02 19:56:00,4,1,2024-11-21 03:16:03.455857000
2024-10-30,3496,14239793476,1,107904,V,1,0,0,11,1245891,0,2,2,0,149,184,3,0,0.00,1901-01-01 00:00:00,00927408  ,3688,189.00,2024-11-09 16:11:00,3,1,2024-11-21 03:16:03.455857000
2024-10-30,3250,18476183230,1,1168335,V,0,0,0,11,1168335,0,0,72,0,0,184,3,0,18864.00,1901-01-01 00:00:00,999999    ,0,262.00,2024-11-11 16:06:00,5,1,2024-11-21 03:16:03.455857000
2024-10-29,2976,12545562956,1,103868,V,1,0,0,11,1052560,0,2,2,0,35,184,3,0,0.00,1901-01-01 00:00:00,1074966   ,9299,183.00,2024-11-10 10:32:00,1,1,2024-11-21 03:16:03.455857000
2024-10-29,2921,17697342901,1,144237,V,1,0,0,11,1475430,0,2,2,0,59,184,3,0,0.00,1901-01-01 00:00:00,332865    ,1299,453.00,2024-11-07 17:31:00,9,1,2024-11-21 03:16:03.455857000
2024-10-28,2801,5899422781,1,83389,V,1,0,0,10,554074,0,3,3,0,72,184,3,0,0.00,1901-01-01 00:00:00,1126154   ,2783,187.00,2024-11-04 19:19:00,5,1,2024-11-21 03:16:03.455857000
2024-10-13,9976,1161169956,1,153216,V,0,0,0,11,153216,0,0,96,0,0,184,3,0,22752.00,1901-01-01 00:00:00,999999    ,0,237.00,2024-10-21 16:55:00,1,1,2024-11-21 03:16:03.455857000
2024-10-13,9966,1301009946,1,183086,V,0,0,0,11,183086,0,0,0,0,0,291,3,0,21984.00,1901-01-01 00:00:00,999999    ,0,229.00,2024-10-21 14:41:00,6,1,2024-11-21 03:16:03.455857000
2024-10-11,9957,699249937,1,93676,V,0,0,0,11,93676,0,0,72,0,0,184,3,0,20088.00,1901-01-01 00:00:00,999999    ,0,279.00,2024-10-20 12:23:00,6,1,2024-11-21 03:16:03.455857000
2024-10-18,10014,851009994,1,18493,V,1,0,0,12,117044,0,4,0,0,2,184,1,4,0.00,1901-01-01 00:00:00,00808300  ,4633,389.00,2024-10-27 11:25:00,2,1,2024-11-21 03:16:03.455857000
2024-10-12,9855,3123589835,1,13014,V,1,0,0,11,347814,0,4,4,0,47,184,3,0,0.00,1901-01-01 00:00:00,353534    ,2958,189.00,2024-10-25 12:35:00,1,1,2024-11-21 03:16:03.455857000
2024-10-13,9827,11370229807,1,90952,V,1,0,0,10,912957,0,5,5,0,20,184,3,0,0.00,1901-01-01 00:00:00,1155404   ,930,329.00,2024-10-20 11:32:00,3,1,2024-11-21 03:16:03.455857000
2024-10-16,9776,1157309756,1,20073,V,1,0,0,10,145915,0,4,5,0,73,184,3,-1,0.00,1901-01-01 00:00:00,1154124   ,3987,428.00,2024-10-28 14:43:00,9,1,2024-11-21 03:16:03.455857000
2024-10-16,9776,1157309756,1,20073,V,1,0,0,10,145915,0,4,5,0,73,184,3,-1,0.00,1901-01-01 00:00:00,1154124   ,3987,428.00,2024-10-28 14:43:00,9,1,2024-11-21 03:16:03.455857000
2024-10-10,9924,15831739904,1,1110244,V,0,0,0,10,1110244,0,0,96,0,0,184,3,0,41954.00,1901-01-01 00:00:00,999999    ,0,437.00,2024-10-21 19:43:00,4,1,2024-11-21 03:16:03.455857000
2024-10-10,9924,15831739904,1,1110244,V,0,0,0,10,1110244,0,0,96,0,0,184,3,0,41954.00,1901-01-01 00:00:00,999999    ,0,437.00,2024-10-21 19:43:00,4,1,2024-11-21 03:16:03.455857000
2024-10-12,9752,1531279732,1,25029,V,1,0,0,10,194505,0,5,5,0,21,184,3,0,0.00,1901-01-01 00:00:00,00963819  ,6061,403.00,2024-10-19 13:31:00,7,1,2024-11-21 03:16:03.455857000
2024-10-11,9777,1269889757,1,186684,V,0,0,0,11,186684,0,0,102,0,0,184,3,0,21318.00,1901-01-01 00:00:00,999999    ,0,209.00,2024-10-22 16:54:00,6,1,2024-11-21 03:16:03.455857000
2024-10-10,9999,1306779979,1,175207,V,0,0,0,11,175207,0,0,72,0,0,184,3,0,18792.00,1901-01-01 00:00:00,999999    ,0,261.00,2024-10-27 20:15:00,9,1,2024-11-21 03:16:03.455857000
2024-10-15,9760,1182029740,1,168227,V,1,0,0,11,168227,0,5,5,0,55,184,3,0,0.00,1901-01-01 00:00:00,1145022   ,2323,156.00,2024-10-22 19:39:00,3,1,2024-11-21 03:16:03.455857000
2024-10-12,9823,2168659803,1,32563,V,1,0,0,10,277946,0,4,4,0,7,184,3,0,0.00,1901-01-01 00:00:00,00969508  ,6958,197.00,2024-10-24 14:54:00,2,33,2024-11-21 03:16:03.455857000
2024-10-15,9771,1147299751,1,168868,V,0,0,0,11,168868,0,0,154,0,0,184,3,0,26950.00,1901-01-01 00:00:00,999999    ,0,175.00,2024-10-22 19:33:00,4,1,2024-11-21 03:16:03.455857000
2024-10-22,9811,1508539791,1,213801,V,0,0,0,11,213801,0,0,0,0,0,291,3,0,25056.00,1901-01-01 00:00:00,999999    ,0,261.00,2024-11-03 19:37:00,4,1,2024-11-21 03:16:03.455857000
2024-10-18,9755,2124799735,1,272788,V,0,0,0,11,272788,0,0,102,0,0,184,3,0,31416.00,1901-01-01 00:00:00,999999    ,0,308.00,2024-11-02 15:56:00,3,1,2024-11-21 03:16:03.455857000
2024-10-13,9771,1145899751,1,23225,V,1,0,0,11,168644,0,5,5,0,37,184,3,0,0.00,1901-01-01 00:00:00,00969411  ,3283,307.00,2024-10-20 14:28:00,1,1,2024-11-21 03:16:03.455857000
2024-10-13,9771,1145899751,1,23225,V,1,0,0,11,168644,0,5,5,0,37,184,3,0,0.00,1901-01-01 00:00:00,00969411  ,3283,307.00,2024-10-20 14:28:00,1,1,2024-11-21 03:16:03.455857000
2024-10-26,9966,1306869946,1,184047,V,1,0,0,11,184047,0,3,3,0,65,184,3,0,0.00,1901-01-01 00:00:00,00824802  ,7897,148.00,2024-11-03 18:07:00,3,1,2024-11-21 03:16:03.455857000
2024-10-26,9816,852599796,1,121856,V,1,0,0,11,121856,0,3,3,0,4,184,3,0,0.00,1901-01-01 00:00:00,00955565  ,9084,271.00,2024-11-03 20:27:00,6,1,2024-11-21 03:16:03.455857000
2024-10-25,9730,1083149710,1,144542,V,0,0,0,11,144542,0,0,48,0,0,400,3,0,24672.00,1901-01-01 00:00:00,999999    ,0,514.00,2024-11-02 12:14:00,4,1,2024-11-21 03:16:03.455857000
2024-10-26,9924,15846399904,1,1112263,V,0,0,0,11,1112263,0,0,52,0,0,184,3,0,15912.00,1901-01-01 00:00:00,999999    ,0,306.00,2024-11-03 17:07:00,9,1,2024-11-21 03:16:03.455857000
2024-10-27,9982,2866279962,1,326191,V,0,0,0,11,326191,0,0,115,0,0,184,3,0,29785.00,1901-01-01 00:00:00,999999    ,0,259.00,2024-11-04 17:57:00,9,1,2024-11-21 03:16:03.455857000
2024-10-28,9760,1187959740,1,169239,V,0,0,0,11,169239,0,0,52,0,0,184,3,0,14352.00,1901-01-01 00:00:00,999999    ,0,276.00,2024-11-15 11:03:00,7,1,2024-11-21 03:16:03.455857000
2024-10-11,9728,1554899708,1,11537,V,1,0,0,11,203794,0,5,5,0,58,184,3,0,0.00,1901-01-01 00:00:00,00932208  ,1419,189.00,2024-10-18 16:51:00,5,1,2024-11-21 03:16:03.455857000
2024-10-26,9834,10503349814,1,120499,V,1,0,0,11,1207324,0,3,3,0,27,184,3,0,0.00,1901-01-01 00:00:00,1081008   ,424,163.00,2024-11-02 12:20:00,2,1,2024-11-21 03:16:03.455857000
2024-10-27,9924,15846719904,1,75258,V,1,0,0,11,1112312,0,2,3,0,7,184,3,-1,0.00,1901-01-01 00:00:00,95416     ,2259,220.00,2024-11-09 11:57:00,1,1,2024-11-21 03:16:03.455857000
2024-10-27,10001,761159981,1,101434,V,0,0,0,11,101434,0,0,52,0,0,184,3,0,14872.00,1901-01-01 00:00:00,999999    ,0,286.00,2024-11-05 16:19:00,1,1,2024-11-21 03:16:03.455857000
2024-10-26,9814,875009794,1,12683,V,1,0,0,11,121322,0,3,2,0,83,184,3,1,0.00,1901-01-01 00:00:00,00846416  ,2237,339.00,2024-11-04 15:38:00,9,1,2024-11-21 03:16:03.455857000
2024-10-19,9771,1148929751,1,21757,V,1,0,0,11,169152,0,3,3,0,26,400,3,0,0.00,1901-01-01 00:00:00,00969408  ,3568,330.00,2024-10-31 16:13:00,7,1,2024-11-21 03:16:03.455857000
2024-10-28,9720,14309339700,1,128340,V,1,0,0,11,1102118,0,2,2,0,19,184,3,0,0.00,1901-01-01 00:00:00,1042335   ,331,162.00,2024-11-10 13:46:00,4,51,2024-11-21 03:16:03.455857000
2024-10-27,9729,1498799709,1,201747,V,0,0,0,11,201747,0,0,154,0,0,184,3,0,29106.00,1901-01-01 00:00:00,999999    ,0,189.00,2024-11-15 15:25:00,8,1,2024-11-21 03:16:03.455857000
2024-10-27,9979,1316799959,1,14666,V,1,0,0,11,166728,0,3,4,0,12,184,3,-1,0.00,1901-01-01 00:00:00,1082083   ,1089,288.00,2024-11-05 15:29:00,4,1,2024-11-21 03:16:03.455857000
2024-10-16,9817,8105130829797,1,6982227,V,0,0,0,11,6982227,0,0,0,0,0,184,3,0,0.00,1901-01-01 00:00:00,999999    ,0,202.00,2024-10-27 10:02:00,1,1,2024-11-21 03:16:03.455857000
2024-10-25,9823,2177639803,1,279280,V,0,0,0,11,279280,0,0,72,0,0,184,3,0,18000.00,1901-01-01 00:00:00,999999    ,0,250.00,2024-11-03 19:26:00,6,1,2024-11-21 03:16:03.455857000
2024-10-13,9720,14298009700,1,146584,V,1,0,0,10,1100400,0,5,5,0,41,184,3,0,0.00,1901-01-01 00:00:00,1112118   ,1831,347.00,2024-10-20 11:04:00,4,1,2024-11-21 03:16:03.455857000
2024-10-15,7036,8404977016,1,862276,V,0,0,0,11,862276,0,0,115,0,0,184,3,0,43815.00,1901-01-01 00:00:00,999999    ,0,381.00,2024-11-01 11:38:00,2,1,2024-11-21 03:16:03.455857000
2024-10-15,7319,1156017299,1,12297,V,1,0,0,11,128627,0,4,4,0,23,184,3,0,0.00,1901-01-01 00:00:00,1142114   ,2985,202.00,2024-10-27 11:31:00,9,1,2024-11-21 03:16:03.455857000
2024-10-09,7272,9348157252,1,75961,V,1,0,0,10,751975,0,5,6,0,38,184,3,-1,0.00,1901-01-01 00:00:00,1082803   ,3754,288.00,2024-10-20 11:12:00,4,1,2024-11-21 03:16:03.455857000
2024-10-17,7060,7921877040,1,134922,V,1,0,0,11,974222,0,4,5,0,84,184,3,-1,0.00,1901-01-01 00:00:00,00822902  ,5531,340.00,2024-10-28 16:35:00,1,1,2024-11-21 03:16:03.455857000
2024-10-15,6794,10827136774,1,67868,V,1,0,0,11,1057516,0,4,5,0,29,184,3,-1,0.00,1901-01-01 00:00:00,00854605  ,1280,427.00,2024-10-26 19:30:00,1,1,2024-11-21 03:16:03.455857000
2024-10-18,7227,17921697207,1,102617,V,1,0,0,11,1152132,0,4,4,0,37,184,3,0,0.00,1901-01-01 00:00:00,1083070   ,9037,404.00,2024-10-26 19:10:00,6,1,2024-11-21 03:16:03.455857000
2024-10-13,7058,7602517038,1,112654,V,1,0,0,10,951720,0,5,5,0,7,184,3,0,0.00,1901-01-01 00:00:00,1147147   ,1622,396.00,2024-10-20 12:50:00,6,1,2024-11-21 03:16:03.455857000
2024-10-13,7058,7602517038,1,112654,V,1,0,0,10,951720,0,5,5,0,7,184,3,0,0.00,1901-01-01 00:00:00,1147147   ,1622,396.00,2024-10-20 12:50:00,6,1,2024-11-21 03:16:03.455857000
2024-10-20,7256,13031977236,1,75676,V,1,0,0,11,1373192,0,3,3,0,25,184,3,0,0.00,1901-01-01 00:00:00,1156082   ,259,396.00,2024-10-31 15:56:00,7,1,2024-11-21 03:16:03.455857000
2024-10-15,7175,2521857155,1,276452,V,0,0,0,11,276452,0,0,52,0,0,184,3,0,15340.00,1901-01-01 00:00:00,999999    ,0,295.00,2024-10-28 19:12:00,5,1,2024-11-21 03:16:03.455857000
2024-10-19,7060,7922987040,1,974440,V,0,0,0,11,974440,0,0,154,0,0,184,3,0,38038.00,1901-01-01 00:00:00,999999    ,0,247.00,2024-10-27 17:58:00,9,1,2024-11-21 03:16:03.455857000
2024-10-20,7314,8540087294,1,906359,V,0,0,0,11,906359,0,0,96,0,0,184,3,0,19200.00,1901-01-01 00:00:00,999999    ,0,200.00,2024-10-27 10:42:00,5,1,2024-11-21 03:16:03.455857000
2024-10-13,6807,10762696787,1,73750,V,1,0,0,11,1076052,0,4,5,0,17,184,3,-1,0.00,1901-01-01 00:00:00,300805    ,3975,375.00,2024-10-26 18:32:00,6,1,2024-11-21 03:16:03.455857000
2024-10-13,6807,10762696787,1,73750,V,1,0,0,11,1076052,0,4,5,0,17,184,3,-1,0.00,1901-01-01 00:00:00,300805    ,3975,375.00,2024-10-26 18:32:00,6,1,2024-11-21 03:16:03.455857000
2024-10-20,7057,4026937037,1,47074,V,1,0,0,10,519056,0,4,3,0,22,184,3,1,0.00,1901-01-01 00:00:00,194710    ,3543,433.00,2024-10-28 17:48:00,2,1,2024-11-21 03:16:03.455857000
2024-10-20,6927,14386706907,1,62135,V,1,0,0,11,974082,0,4,4,0,36,184,3,0,0.00,1901-01-01 00:00:00,355763    ,3366,322.00,2024-10-28 18:26:00,1,1,2024-11-21 03:16:03.455857000
2024-10-15,6833,23144316813,1,185106,V,1,0,0,12,1611532,0,4,4,0,30,184,3,0,0.00,1901-01-01 00:00:00,1147638   ,1540,326.00,2024-10-26 17:41:00,6,1,2024-11-21 03:16:03.455857000
2024-10-16,6943,17303526923,1,23749,V,1,0,0,11,2015521,0,0,4,0,61,291,3,-1,0.00,1901-01-01 00:00:00,00926775  ,1667,504.00,2024-10-27 00:00:00,1,1,2024-11-21 03:16:03.455857000
2024-10-16,6943,17303526923,1,23749,V,1,0,0,11,2015521,0,0,4,0,61,291,3,-1,0.00,1901-01-01 00:00:00,00926775  ,1667,504.00,2024-10-27 00:00:00,1,1,2024-11-21 03:16:03.455857000
2024-10-17,7061,6894097041,1,74566,V,1,0,0,11,871599,0,4,5,0,9,184,3,-1,0.00,1901-01-01 00:00:00,00996503  ,8083,470.00,2024-10-28 12:23:00,9,1,2024-11-21 03:16:03.455857000
2024-10-25,7058,7612347038,1,953466,V,1,0,0,10,953466,0,0,0,0,84,291,3,0,0.00,1901-01-01 00:00:00,1039660   ,5948,261.00,2024-11-01 00:00:00,8,1,2024-11-21 03:16:03.455857000
2024-10-09,5766,8662355746,1,91992,V,1,0,0,10,850561,0,5,6,0,70,184,3,-1,0.00,1901-01-01 00:00:00,00928406  ,5979,306.00,2024-10-22 17:19:00,6,1,2024-11-21 03:16:03.455857000
2024-10-10,5782,17640225762,1,163675,V,1,0,0,10,1294952,0,5,1,0,2,184,1,4,0.00,1901-01-01 00:00:00,00969607  ,7640,453.00,2024-10-20 18:27:00,9,1,2024-11-21 03:16:03.455857000
2024-10-12,5397,9067115377,1,108425,V,1,0,0,11,959745,0,5,5,0,5,184,3,0,0.00,1901-01-01 00:00:00,00848012  ,2004,143.00,2024-10-23 16:14:00,8,1,2024-11-21 03:16:03.455857000
