vta_can,id_tip_car,cve_art,imp_sob,man_vta,dig_over,or_vta,stat_per_vta,ges_vta,cla_vta,din_ipe,gci_oid,fec_arb,mto_vta,imp_doc,fec_ibo,vta_clas,stat_car_vta,ser_id_car,pag_car,pag_car_tx,rut_abt,nov_abt,fid_dpt,fec_ctd,man_abt,man_otor_vta
521845,4000,31060794,16835.00,466.00,9,4797379977,1,0,0,2024-11-06 18:17:00,1,2024-11-21 03:16:03.455857000,26334.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,71764.00,0,0,0,2024-10-27 18:17:00,154,0.00
521845,4000,31060787,16835.00,466.00,9,4797379977,1,0,0,2024-11-06 18:17:00,1,2024-11-21 03:16:03.455857000,26334.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,71764.00,0,0,0,2024-10-27 18:17:00,154,0.00
580506,4000,31060787,16835.00,171.00,5,1295489806,1,0,0,2024-10-26 19:49:00,1,2024-11-21 03:16:03.455857000,26334.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,26334.00,0,0,0,2024-10-17 19:49:00,154,0.00
24280,9813,31060794,16698.00,522.00,2,2825912055,1,0,0,2024-11-02 14:48:00,1,2024-11-21 03:16:03.455857000,26197.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,2088.00,0,0,0,2024-11-18 00:19:00,4,78299.00
24280,9813,31060787,14927.00,522.00,2,2825912055,1,0,0,2024-11-02 14:48:00,1,2024-11-21 03:16:03.455857000,23426.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,2088.00,0,0,0,2024-11-18 00:19:00,4,78299.00
114059,8119,31059608,3481.00,691.00,6,8049342137,1,0,0,2024-11-10 20:33:00,1,2024-11-21 03:16:03.455857000,12480.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,2073.00,0,0,0,2024-11-18 00:30:00,3,15893.00
169203,4000,31061673,9353.00,549.00,6,1187729740,1,0,0,2024-11-13 18:29:00,1,2024-11-21 03:16:03.455857000,26352.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,26352.00,0,0,0,2024-10-27 18:29:00,48,0.00
213456,8995,31059608,8953.00,188.00,4,15716532107,1,0,0,2024-11-02 13:50:00,1,2024-11-21 03:16:03.455857000,17952.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,564.00,0,0,0,2024-11-17 01:00:00,3,17484.00
1156008,4000,31059608,11384.00,288.00,2,9959431089,1,0,0,2024-11-07 14:15:00,1,2024-11-21 03:16:03.455857000,17864.00,3519.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,44352.00,0,0,0,2024-10-26 14:16:00,154,0.00
680703,4000,31059608,3779.00,306.00,8,5670152183,1,0,0,2024-10-28 12:57:00,1,2024-11-21 03:16:03.455857000,11778.00,2000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,11934.00,0,0,0,2024-10-21 12:57:00,39,0.00
91684,9806,31060787,16835.00,195.00,8,9846472184,1,0,0,2024-10-28 18:18:00,1,2024-11-21 03:16:03.455857000,26334.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,826.00,0,0,0,2024-11-19 00:39:00,4,29204.00
803680,4000,31059608,13401.00,205.00,8,9947672396,1,0,0,2024-11-02 19:20:00,1,2024-11-21 03:16:03.455857000,22400.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,26240.00,0,0,0,2024-10-26 19:20:00,128,0.00
55561,8507,31060794,10595.00,225.00,2,9857572222,1,0,0,2024-10-20 17:40:00,1,2024-11-21 03:16:03.455857000,20094.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1350.00,0,0,0,2024-11-18 00:24:00,6,21600.00
74959,8881,31059608,8953.00,189.00,2,1295866806,1,0,0,2024-11-02 17:49:00,1,2024-11-21 03:16:03.455857000,17952.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,7.00,378.00,0,0,0,2024-11-17 23:59:55,2,17766.00
94256,9229,31060794,9509.00,229.00,5,6710462123,1,0,0,2024-10-20 17:09:00,1,2024-11-21 03:16:03.455857000,19008.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1145.00,0,0,0,2024-11-18 00:27:00,5,20839.00
100854,8067,31060794,9509.00,314.00,8,6964912161,1,0,0,2024-10-19 17:37:00,1,2024-11-21 03:16:03.455857000,19008.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1570.00,0,0,0,2024-11-16 00:34:00,5,28574.00
84380,8539,31060794,5841.00,341.00,4,10837652168,1,0,0,2024-11-04 11:37:00,1,2024-11-21 03:16:03.455857000,15340.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1365.00,0,0,0,2024-11-20 00:26:00,4,16367.00
574595,4000,31060787,13157.00,237.00,1,4321752144,1,0,0,2024-10-26 13:18:00,1,2024-11-21 03:16:03.455857000,22656.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,0.00,0,0,0,2024-10-18 13:18:00,0,0.00
1168039,4000,31061673,29053.00,296.00,3,9706292124,1,0,0,2024-11-03 19:55:00,1,2024-11-21 03:16:03.455857000,44352.00,1700.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,45584.00,0,0,0,2024-10-23 19:55:00,154,0.00
798746,4000,31060794,16835.00,263.00,7,6614532142,1,0,0,2024-10-30 13:26:00,1,2024-11-21 03:16:03.455857000,26334.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,40502.00,0,0,0,2024-10-20 13:26:00,154,0.00
1035562,4000,31059608,5405.00,286.00,3,12369771119,1,0,0,2024-11-01 16:53:00,1,2024-11-21 03:16:03.455857000,14404.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,14872.00,0,0,0,2024-10-25 16:53:00,52,0.00
129634,9273,31060787,10077.00,216.00,8,6984852063,1,0,0,2024-10-28 15:03:00,1,2024-11-21 03:16:03.455857000,19576.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1080.00,0,0,0,2024-11-18 00:32:00,5,20952.00
36963,9634,31060787,13157.00,266.00,1,5373922154,1,0,0,2024-10-28 00:00:00,1,2024-11-21 03:16:03.455857000,22656.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1064.00,0,0,0,2024-11-20 00:00:00,4,32984.00
41805,8407,31060787,12101.00,498.00,3,2826382055,1,0,0,2024-10-28 17:16:00,1,2024-11-21 03:16:03.455857000,21600.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1992.00,0,0,0,2024-11-18 00:18:00,4,45816.00
330513,9578,31060794,10287.00,324.00,5,2536492136,1,0,0,2024-11-10 18:10:00,1,2024-11-21 03:16:03.455857000,19786.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,932.00,0,0,0,2024-11-18 00:23:00,2,32116.00
202778,4000,31059608,14023.00,271.00,2,1461246167,1,0,0,2024-10-31 11:57:00,1,2024-11-21 03:16:03.455857000,22022.00,2000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,41734.00,0,0,0,2024-10-20 11:58:00,154,0.00
38831,9571,31060794,16989.00,190.00,5,2507156562,1,1,0,2024-11-03 14:05:00,1,2024-11-21 03:16:03.455857000,26488.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,570.00,0,0,0,2024-11-17 00:21:00,3,28690.00
45110,9571,31060794,5241.00,199.00,2,2502266562,1,0,0,2024-10-25 00:00:00,1,2024-11-21 03:16:03.455857000,14740.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,796.00,0,0,0,2024-11-20 00:00:00,4,13532.00
57522,8516,31060794,6534.00,419.00,4,8417527016,1,0,0,2024-11-03 13:31:00,1,2024-11-21 03:16:03.455857000,30168.00,949.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1257.00,0,0,0,2024-11-17 00:21:00,3,28911.00
185164,8095,31060794,9509.00,236.00,7,23154956813,1,0,1,2024-11-03 13:54:00,1,2024-11-21 03:16:03.455857000,19008.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,8.00,477.00,0,0,0,2024-11-19 00:47:00,2,22179.00
81245,8584,31059608,11641.00,264.00,7,10969767087,1,0,0,2024-11-08 10:07:00,1,2024-11-21 03:16:03.455857000,20640.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,813.00,0,0,0,2024-11-18 02:52:00,3,24531.00
954255,4000,31060787,15251.00,155.00,3,7617037038,1,0,0,2024-11-15 13:42:00,1,2024-11-21 03:16:03.455857000,24750.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,23870.00,0,0,0,2024-10-30 13:42:00,154,0.00
66534,9238,31059608,9973.00,212.00,3,9949137320,1,0,0,2024-11-04 20:56:00,1,2024-11-21 03:16:03.455857000,18972.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,424.00,0,0,0,2024-11-18 00:20:00,2,21200.00
33929,8531,31060787,9509.00,308.00,2,2281847099,1,0,0,2024-10-28 12:14:00,1,2024-11-21 03:16:03.455857000,19008.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1540.00,0,0,0,2024-11-19 00:18:00,5,28028.00
112665,8384,31060787,9509.00,258.00,4,7602807038,1,0,0,2024-10-20 00:00:00,1,2024-11-21 03:16:03.455857000,19008.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1290.00,0,0,0,2024-11-20 00:00:00,5,23478.00
1612419,4000,31060794,8207.00,258.00,9,23150256813,1,0,0,2024-11-04 16:53:00,1,2024-11-21 03:16:03.455857000,17706.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,20124.00,0,0,0,2024-10-20 16:53:00,78,0.00
1223268,4000,31059608,9145.00,215.00,8,18339807090,1,0,0,2024-11-03 13:54:00,1,2024-11-21 03:16:03.455857000,18144.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,20640.00,0,0,0,2024-10-26 13:55:00,96,0.00
80175,8820,31060787,5841.00,350.00,1,10767486787,1,0,0,2024-10-28 17:26:00,1,2024-11-21 03:16:03.455857000,15340.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1400.00,0,0,0,2024-11-19 00:21:00,4,16800.00
953852,4000,31059608,12974.00,294.00,9,7614617038,1,0,0,2024-11-15 15:30:00,1,2024-11-21 03:16:03.455857000,20174.00,2799.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,45276.00,0,0,0,2024-10-27 15:30:00,154,0.00
76121,8652,31059608,15163.00,176.00,9,5447907035,1,0,0,2024-11-06 19:13:00,1,2024-11-21 03:16:03.455857000,24162.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,528.00,0,0,0,2024-11-20 00:23:00,3,26576.00
118618,9059,31059608,3896.00,352.00,1,11951317375,1,0,0,2024-10-29 17:11:00,1,2024-11-21 03:16:03.455857000,11895.00,2000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1760.00,0,0,0,2024-11-20 00:30:00,5,11968.00
951317,4000,31060794,7363.00,436.00,6,7600137038,1,0,0,2024-10-26 19:09:00,1,2024-11-21 03:16:03.455857000,31824.00,950.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,34008.00,0,0,0,2024-10-10 19:09:00,78,0.00
56231,9593,31059608,9557.00,204.00,2,11276956994,1,1,1,2024-11-09 15:00:00,1,2024-11-21 03:16:03.455857000,18556.00,1000.00,2024-11-21 04:08:10.371061000,V,I     ,0,0.00,0.00,0,0,0,2024-11-17 00:22:00,0,20808.00
75976,8519,31059608,4289.00,296.00,4,16029277197,1,0,0,2024-10-27 16:11:00,1,2024-11-21 03:16:03.455857000,12288.00,2000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1433.00,0,0,0,2024-11-18 00:21:00,4,12775.00
1209269,4000,31060787,12575.00,131.00,1,10958027087,1,0,0,2024-10-24 13:36:00,1,2024-11-21 03:16:03.455857000,22074.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,20174.00,0,0,0,2024-10-11 13:37:00,154,0.00
9377,9111,31059608,8194.00,445.00,3,1994296870,1,0,0,2024-10-25 18:55:00,1,2024-11-21 03:16:03.455857000,14994.00,3199.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1780.00,0,0,0,2024-11-16 00:20:00,4,43610.00
104456,8137,31059608,7111.00,202.00,8,16040186800,1,0,0,2024-11-09 19:27:00,1,2024-11-21 03:16:03.455857000,15210.00,1900.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,606.00,0,0,0,2024-11-18 02:42:00,3,15150.00
184998,9124,31059608,8831.00,425.00,2,23139386813,1,7,1,2024-10-18 18:51:00,1,2024-11-21 03:16:03.455857000,16830.00,2000.00,2024-11-21 04:08:10.371061000,V,      ,0,34.00,1291.00,0,0,0,2024-11-15 00:50:00,3,42061.00
83754,8584,31060787,8933.00,221.00,5,10962497087,1,0,0,2024-10-27 00:00:00,1,2024-11-21 03:16:03.455857000,18432.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,884.00,0,0,0,2024-11-20 00:00:00,4,20332.00
582289,4000,31059608,3351.00,475.00,5,5494746952,1,0,0,2024-11-04 14:05:00,1,2024-11-21 03:16:03.455857000,12350.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,12350.00,0,0,0,2024-10-25 14:06:00,26,0.00
63497,8512,31059608,9337.00,191.00,6,8720097039,1,0,0,2024-11-10 16:31:00,1,2024-11-21 03:16:03.455857000,18336.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,573.00,0,0,0,2024-11-18 00:23:00,3,17763.00
104716,8545,31059608,8953.00,219.00,7,13479036758,1,0,0,2024-11-03 17:19:00,1,2024-11-21 03:16:03.455857000,17952.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,876.00,0,0,0,2024-11-18 00:25:00,4,20148.00
17081,8517,31060794,6629.00,255.00,3,8550197294,1,0,0,2024-11-11 16:51:00,1,2024-11-21 03:16:03.455857000,16128.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,765.00,0,0,0,2024-11-19 00:22:00,3,17595.00
96230,8891,31060794,18012.00,237.00,5,7272157278,1,0,0,2024-11-02 15:53:00,1,2024-11-21 03:16:03.455857000,27511.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,948.00,0,0,0,2024-11-17 00:30:00,4,35550.00
1613651,4000,31059608,9145.00,216.00,3,23158386813,1,0,0,2024-11-02 19:52:00,1,2024-11-21 03:16:03.455857000,18144.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,20736.00,0,0,0,2024-10-26 19:52:00,96,0.00
31262,8705,31060794,15757.00,321.00,1,10210686871,1,0,0,2024-11-03 19:37:00,1,2024-11-21 03:16:03.455857000,25256.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1284.00,0,0,0,2024-11-17 00:24:00,4,48150.00
117777,9578,31059608,8953.00,230.00,4,6902717041,1,0,0,2024-11-06 18:12:00,1,2024-11-21 03:16:03.455857000,17952.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,690.00,0,0,0,2024-11-20 00:26:00,3,21390.00
98498,8544,31059608,4378.00,395.00,6,13479956758,1,0,0,2024-11-07 14:27:00,1,2024-11-21 03:16:03.455857000,13377.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1580.00,0,0,0,2024-11-20 00:24:00,4,13825.00
9973,9909,31060794,5686.00,250.00,8,257197176,1,0,0,2024-10-19 00:00:00,1,2024-11-21 03:16:03.455857000,15185.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1250.00,0,0,0,2024-11-20 00:00:00,5,16750.00
17590,8975,31059608,13285.00,217.00,4,2531447155,1,0,0,2024-11-07 20:27:00,1,2024-11-21 03:16:03.455857000,22284.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,434.00,0,0,0,2024-11-15 00:16:00,2,21700.00
843289,8891,31060794,9509.00,516.00,6,7269467278,1,0,0,2024-10-26 00:00:00,1,2024-11-21 03:16:03.455857000,19008.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,2064.00,0,0,0,2024-11-20 00:00:00,4,47472.00
843289,8891,31060787,9509.00,516.00,6,7269467278,1,0,0,2024-10-26 00:00:00,1,2024-11-21 03:16:03.455857000,19008.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,2064.00,0,0,0,2024-11-20 00:00:00,4,47472.00
277251,8975,31060794,8051.00,331.00,5,2528107155,1,0,0,2024-11-03 15:44:00,1,2024-11-21 03:16:03.455857000,17550.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,993.00,0,0,0,2024-11-17 00:17:00,3,24825.00
39827,9583,31060794,9365.00,644.00,5,3358876182,1,0,0,2024-10-26 00:00:00,1,2024-11-21 03:16:03.455857000,18864.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,3220.00,0,0,0,2024-11-20 00:00:00,5,43148.00
39827,9583,31060787,9365.00,644.00,5,3358876182,1,0,0,2024-10-26 00:00:00,1,2024-11-21 03:16:03.455857000,18864.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,3220.00,0,0,0,2024-11-20 00:00:00,5,43148.00
101272,8905,31060794,16835.00,324.00,5,17921407207,1,0,0,2024-10-31 16:08:00,1,2024-11-21 03:16:03.455857000,26334.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1620.00,0,0,0,2024-11-20 20:42:00,5,48276.00
101272,8905,31060787,14909.00,324.00,5,17921407207,1,0,0,2024-10-31 16:08:00,1,2024-11-21 03:16:03.455857000,23408.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1620.00,0,0,0,2024-11-20 20:42:00,5,48276.00
103115,9021,31059608,5400.00,394.00,1,11830316240,1,0,0,2024-11-02 16:28:00,1,2024-11-21 03:16:03.455857000,12600.00,2799.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1576.00,0,0,0,2024-11-17 00:30:00,4,26792.00
1412016,4000,31059608,6301.00,237.00,5,14367216570,1,0,0,2024-11-09 15:30:00,1,2024-11-21 03:16:03.455857000,14400.00,1900.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,17064.00,0,0,0,2024-10-29 15:31:00,72,0.00
147796,8362,31059608,8352.00,373.00,4,14364376570,1,0,0,2024-11-02 15:23:00,1,2024-11-21 03:16:03.455857000,15552.00,2799.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1190.00,0,0,0,2024-11-16 00:28:00,3,34618.00
118168,9131,31059608,11449.00,213.00,7,21832136703,1,0,0,2024-11-02 19:04:00,1,2024-11-21 03:16:03.455857000,20448.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,657.00,0,0,0,2024-11-16 00:37:00,3,19791.00
96024,8636,31060787,12125.00,212.00,3,12685466444,1,0,0,2024-11-09 18:09:00,1,2024-11-21 03:16:03.455857000,21624.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,636.00,0,0,0,2024-11-17 00:32:00,3,20988.00
53034,8598,31060794,9029.00,431.00,3,11633846334,1,0,0,2024-11-03 11:56:00,1,2024-11-21 03:16:03.455857000,18528.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1293.00,0,0,0,2024-11-17 02:52:00,3,40083.00
53034,8598,31060787,7184.00,431.00,3,11633846334,1,0,0,2024-11-03 11:56:00,1,2024-11-21 03:16:03.455857000,14784.00,1899.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1293.00,0,0,0,2024-11-17 02:52:00,3,40083.00
953512,4000,31060787,16835.00,241.00,3,7612557038,1,0,0,2024-11-07 15:39:00,1,2024-11-21 03:16:03.455857000,26334.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,37114.00,0,0,0,2024-10-25 15:40:00,154,0.00
44512,9033,31060794,3797.00,198.00,8,4028087037,1,0,0,2024-11-03 18:01:00,1,2024-11-21 03:16:03.455857000,13296.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1057.00,0,0,0,2024-11-19 00:18:00,5,9239.00
68238,8913,31060794,10595.00,326.00,7,38636086131,1,0,2,2024-11-03 12:44:00,1,2024-11-21 03:16:03.455857000,20094.00,0.00,2024-11-21 04:08:10.371061000,V,IN    ,0,0.00,0.00,0,0,0,2024-11-18 13:03:00,0,33252.00
50858,9584,31059608,5383.50,258.00,5,2780216142,1,0,0,2024-11-03 15:33:00,1,2024-11-21 03:16:03.455857000,24267.00,3249.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,917.00,0,0,0,2024-11-17 00:24:00,3,25399.00
49716,8246,31060794,9969.00,231.00,7,2742646141,1,0,0,2024-11-02 17:53:00,1,2024-11-21 03:16:03.455857000,19468.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,693.00,0,0,0,2024-11-17 00:21:00,3,22869.00
356617,4000,31060794,16553.00,585.00,3,2683556177,1,0,0,2024-11-02 14:21:00,1,2024-11-21 03:16:03.455857000,25102.00,950.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,90090.00,0,0,0,2024-10-22 14:22:00,154,0.00
356617,4000,31060787,13180.00,585.00,3,2683556177,1,0,0,2024-11-02 14:21:00,1,2024-11-21 03:16:03.455857000,20020.00,2659.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,90090.00,0,0,0,2024-10-22 14:22:00,154,0.00
35338,9133,31060794,14309.00,186.00,9,2509797169,1,0,0,2024-11-09 18:33:00,1,2024-11-21 03:16:03.455857000,23808.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,558.00,0,0,0,2024-11-19 00:21:00,3,23250.00
85170,8360,31059608,7680.00,351.00,6,14363646570,1,0,0,2024-11-06 17:40:00,1,2024-11-21 03:16:03.455857000,14880.00,2799.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1053.00,0,0,0,2024-11-20 00:29:00,3,32643.00
87750,4000,31059608,16257.00,189.00,9,610386223,1,0,0,2024-11-09 10:54:00,1,2024-11-21 03:16:03.455857000,25256.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,29106.00,0,0,0,2024-10-28 10:54:00,154,0.00
160679,9559,31059608,16257.00,196.00,9,14367596570,1,0,0,2024-11-11 20:33:00,1,2024-11-21 03:16:03.455857000,25256.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,588.00,0,0,0,2024-11-19 00:29:00,3,29596.00
18249,9557,31059608,6985.00,330.00,5,5938206318,1,0,0,2024-11-06 21:11:00,1,2024-11-21 03:16:03.455857000,15984.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,990.00,0,0,0,2024-11-20 18:23:00,3,22770.00
61167,9654,31060794,17297.00,372.00,8,38631136131,1,0,0,2024-10-22 16:46:00,1,2024-11-21 03:16:03.455857000,26796.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1860.00,0,0,0,2024-11-20 02:39:00,5,55428.00
61167,9654,31060787,17298.00,372.00,8,38631136131,1,0,0,2024-10-22 16:46:00,1,2024-11-21 03:16:03.455857000,26797.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1860.00,0,0,0,2024-11-20 02:39:00,5,55428.00
98615,9559,31060787,14053.00,287.00,7,14353566570,1,0,0,2024-10-26 14:38:00,1,2024-11-21 03:16:03.455857000,23552.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1455.00,0,0,0,2024-11-20 00:29:00,5,35281.00
355624,8236,31060794,12351.00,380.00,7,2678066177,1,0,0,2024-10-21 20:31:00,1,2024-11-21 03:16:03.455857000,21850.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1900.00,0,0,0,2024-11-18 00:23:00,5,41800.00
355624,8236,31060787,12351.00,380.00,7,2678066177,1,0,0,2024-10-21 20:31:00,1,2024-11-21 03:16:03.455857000,21850.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1900.00,0,0,0,2024-11-18 00:23:00,5,41800.00
62136,8035,31059608,7200.00,414.00,8,3928436140,1,0,0,2024-11-11 20:35:00,1,2024-11-21 03:16:03.455857000,14400.00,2799.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,414.00,0,0,0,2024-11-18 00:20:00,1,39330.00
705454,4000,31059608,4849.00,249.00,5,7669006745,1,0,0,2024-11-02 14:20:00,1,2024-11-21 03:16:03.455857000,12948.00,1900.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,12948.00,0,0,0,2024-10-25 14:20:00,52,0.00
64020,8365,31060787,9509.00,297.00,5,3935476113,1,0,0,2024-10-30 13:23:00,1,2024-11-21 03:16:03.455857000,19008.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1188.00,0,0,0,2024-11-20 00:22:00,4,27324.00
82755,8636,31059608,10585.00,337.00,2,12683356444,1,0,0,2024-11-06 18:30:00,1,2024-11-21 03:16:03.455857000,19584.00,1000.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1348.00,0,0,0,2024-11-20 00:29:00,4,33026.00
108840,9681,31060787,16835.00,171.00,7,17308346923,1,0,0,2024-10-28 12:10:00,1,2024-11-21 03:16:03.455857000,26334.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,855.00,0,0,0,2024-11-19 00:50:00,5,25479.00
1151294,4000,31060794,9509.00,226.00,8,17915797207,1,0,0,2024-10-19 12:50:00,1,2024-11-21 03:16:03.455857000,19008.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,21696.00,0,0,0,2024-10-10 12:51:00,96,0.00
74267,8544,31060787,10949.00,265.00,4,13479306758,1,1,1,2024-11-03 20:16:00,1,2024-11-21 03:16:03.455857000,20448.00,0.00,2024-11-21 04:08:10.371061000,V,IN    ,0,0.00,0.00,0,0,0,2024-11-18 00:23:00,0,25440.00
135456,8229,31060794,9163.00,251.00,8,7922587040,1,0,0,2024-10-27 19:54:00,16,2024-11-21 03:16:03.455857000,18662.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,18.00,1004.00,0,0,0,2024-11-18 00:37:00,4,17068.00
100454,8905,31060787,15013.00,176.00,3,17916477207,1,0,0,2024-10-20 16:19:00,1,2024-11-21 03:16:03.455857000,23562.00,950.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,1056.00,0,0,0,2024-11-18 00:27:00,6,26048.00
99228,9128,31060794,9509.00,266.00,5,14390086907,1,0,0,2024-11-01 15:28:00,1,2024-11-21 03:16:03.455857000,19008.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,532.00,0,0,0,2024-11-15 00:23:00,2,25004.00
598342,4000,31060794,10426.00,246.00,6,6090846936,1,0,0,2024-10-30 19:37:00,1,2024-11-21 03:16:03.455857000,18975.00,950.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,28290.00,0,0,0,2024-10-19 19:37:00,115,0.00
276888,4000,31060787,11777.00,200.00,7,2525237155,1,0,0,2024-10-27 16:49:00,1,2024-11-21 03:16:03.455857000,21276.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,21600.00,0,0,0,2024-10-20 16:50:00,108,0.00
750238,4000,31060787,9701.00,200.00,4,7337997184,1,0,0,2024-11-06 16:30:00,1,2024-11-21 03:16:03.455857000,19200.00,0.00,2024-11-21 04:08:10.371061000,V,      ,0,0.00,19200.00,0,0,0,2024-10-28 16:31:00,96,0.00
